title,ads_bibcode,affiliations,total_citations,non_self_citations,status
Excitation of Inertial Modes in 3D Simulations of Rotating Convection in Planets and Stars,2025arXiv251116630F,,0,0,success
The ensemble broad-frequency power spectrum of Stripe-82 quasars from multiple surveys,2025arXiv251116615P,,0,0,success
Bayesian polarization calibration and imaging in very long baseline interferometry,2025arXiv251116556K,,0,0,success
Dark energy after pre-recombination early dark energy in light of DESI DR2 and the latest ACT and SPT data,2025arXiv251116606W,,1,1,success
FQ Circini: An Ordinary Nova with a High-mass B1 V(n)(e) Companion Whose Decretion Disk Transfers Mass to the White Dwarf via Roche-Lobe Overflow,2025arXiv251116594S,,1,1,success
Fundamental effective temperature measurements for eclipsing binary stars - VII. The solar twin in LL Aquarii,2025MNRAS.tmp.1963M,"Miller, N. J.: Department of Physics and Astronomy, Uppsala University, Box 516, S-75120 Uppsala, Sweden;; Maxted, P. F. L.: Astrophysics Group, Keele University, Staffordshire ST5 5BG, UK;; Hahlin, A.: Department of Physics and Astronomy, Uppsala University, Box 516, S-75120 Uppsala, Sweden; Astrophysics Group, Keele University, Staffordshire ST5 5BG, UK; Graczyk, D.: Centrum Astronomiczne im. Mikołaja Kopernika, Polish Academy of Sciences, Rabiańska 8, 87-100 Toruń, Poland",0,0,success
The CO-to-H$_2$ conversion factor in the Milky Way's central parsec,2025arXiv251116720G,,0,0,success
Disc fragmentation. I. Ejection of Jupiter-mass Free Floating Planets from growing binary systems,2025MNRAS.tmp.1994C,"Ćalović, Aleksandra: School of Physics and Astronomy, University of Leicester, Leicester LE1 7RH, UK; Nayakshin, Sergei: School of Physics and Astronomy, University of Leicester, Leicester LE1 7RH, UK;; Casewell, Sarah: School of Physics and Astronomy, University of Leicester, Leicester LE1 7RH, UK;; Miret-Roig, Núria: Dep. de Física Quàntica i Astrofísica (FQA), Univ. de Barcelona (UB), Martí i Franquès, 1, 08028 Barc., Spain; Institut de Ciències del Cosmos (ICCUB), Univ. de Barcelona (UB), Martí i Franquès, 1, 08028 Barcelona, Spain;",0,0,success
The Surface and Interior Conditions of Temperate Sub-Neptune TOI-270 d,2026MNRAS.545S1969R,"Rigby, Frances E.: Institute of Astronomy, University of Cambridge, Madingley Road, Cambridge CB3 0HA, UK;; Madhusudhan, Nikku: Institute of Astronomy, University of Cambridge, Madingley Road, Cambridge CB3 0HA, UK;",1,1,success
Turbulence in Core-Collapse Supernovae,2025ApJ...995..109C,"Calvert, David: Department of Physics, North Carolina State University, Raleigh, NC 27606, USA; Redle, Michael: Department of Mathematics, North Carolina State University, Raleigh, NC 27606, USA; Institute of Applied and Computational Mathematics, RWTH Aachen University, 52062 Aachen, Germany; Gautam, Bibek: Department of Physics, North Carolina State University, Raleigh, NC 27606, USA; Stapleford, Charles J.: Oak Ridge National Laboratory, Oak Ridge, TN 37830, USA; Fröhlich, Carla: Department of Physics, North Carolina State University, Raleigh, NC 27606, USA; Kneller, James P.: Department of Physics, North Carolina State University, Raleigh, NC 27606, USA; Liebendorfer, Matthias: University of Basel, Basel, Switzerland",1,1,success
Radio-Continuum Spectra of Pulsars with Free-Free Thermal Absorption,2025arXiv251116728A,,0,0,success
Dynamical fractalization of ring systems,2025arXiv251116768R,,0,0,success
The nature of UHE source 1LHAASO J1740+0948u and its connection to PSR J1740+1000,2025arXiv251116764G,,0,0,success
Neutron star heating vs. HST observations,2025arXiv251116507R,,0,0,success
"A Comprehensive Analysis of the Panchromatic Transmission Spectrum of the Hot-Saturn WASP-96 b: Nondetection of Haze, Possible Sodium Limb Asymmetry, Stellar Characterization, and Formation History",2025arXiv251116771W,,0,0,success
A study of transients from ground-based surveys reveals new AM CVn stars,2025arXiv251116774K,,0,0,success
Ionizing radiation of [WR] stars: atmospheres and photoionization models,2025arXiv251116761D,,0,0,success
An Investigation of Systematic Effects from Background Priors on PSR J0740$+$6620 Radius Estimates using Synthetic NICER and XMM-Newton Data,2025arXiv251116759H,,1,1,success
Data-Driven Stellar Spectral Modelling with GSPICE,2025arXiv251116754F,,0,0,success
The ViSta method for stacking in the Fourier domain and its application to the dusty star-forming galaxies in the ALMA Science Archive,2025PASP..137l4501T,"Torsello, Martina: Scuola Internazionale Superiore di Studi Avanzati, Via Bonomea 265, 34136 Trieste, Italy; INAF—Istituto di Radioastronomia, Via Gobetti 101, 40129 Bologna, Italy; Massardi, Marcella: Scuola Internazionale Superiore di Studi Avanzati, Via Bonomea 265, 34136 Trieste, Italy; INAF—Istituto di Radioastronomia - Italian ALMA Regional Centre, Via Gobetti 101, 40129 Bologna, Italy; Liuzzo, Elisabetta: INAF—Istituto di Radioastronomia - Italian ALMA Regional Centre, Via Gobetti 101, 40129 Bologna, Italy; Gururajan, Gayathri: Scuola Internazionale Superiore di Studi Avanzati, Via Bonomea 265, 34136 Trieste, Italy; Institute for Fundamental Physics of the Universe (IFPU), Via Beirut 2, 34014 Trieste, Italy; Perrotta, Francesca: Scuola Internazionale Superiore di Studi Avanzati, Via Bonomea 265, 34136 Trieste, Italy; Lapi, Andrea: Scuola Internazionale Superiore di Studi Avanzati, Via Bonomea 265, 34136 Trieste, Italy; Institute for Fundamental Physics of the Universe (IFPU), Via Beirut 2, 34014 Trieste, Italy; INAF—Istituto di Radioastronomia, Via Gobetti 101, 40129 Bologna, Italy; Istituto Nazionale Fisica Nucleare (INFN), Sezione di Trieste, Via Valerio 2, 34127 Trieste, Italy",0,0,success
Finding He II: Testing Novel Models of Binary Populations across Cosmic Time,2025arXiv251116752H,,0,0,success
CLAWDIA: A dictionary learning framework for gravitational-wave data analysis,2025arXiv251116750L,,1,0,success
Validation of optical pathlength stability in a LISA test-bench demonstrator,2025arXiv251116749H,,0,0,success
A continuous parameterization of the cosmic web,2025arXiv251116744Y,,0,0,success
Zooming into the water snowline: high resolution water observations of the HL Tau disk,2025arXiv251116737L,,1,1,success
The 12CO Gas Structures of Protoplanetary Disks in the Upper Scorpius Region,2025arXiv251116734Z,,0,0,success
A search for cold molecular outflows in cosmic noon galaxies,2025arXiv251116733L,,0,0,success
Evolution mapping III: A new recipe for the halo mass function,2025arXiv251116730F,,1,1,success
HIDES -- I. The population and diversity of HI-rich 'dark' galaxies in the Hestia and Auriga simulations,2025arXiv251116726Z,,0,0,success
Two-beam Multiparticle Many-body simulations of Inhomogeneous FFI,2025arXiv251116506L,,0,0,success
Chemical evolution of bulges of active galactic nuclei in the early Universe: roles of accreting stars,2025arXiv251116119Z,,0,0,success
A homogeneous TTV investigation of all TESS systems with a confirmed single transiting planet,2025arXiv251116504N,,0,0,success
A pilot VLBI study of the SQUAB quasar sample featuring multiple Gaia detections,2025arXiv251116206Z,,0,0,success
Two Epochs of VLBI Observations of 8 KISSR Seyfert & LINER Galaxies: Suggestions of Fast and Filamentary Outflows,2025arXiv251116159K,,0,0,success
MAMMOTH-Grism: Revisiting the Mass-Metallicity Relation in Protocluster Environments at Cosmic Noon,2025arXiv251116154Y,,0,0,success
Coupled atmospHere Interior modeL Intercomparison (CHILI) Protocol Version 1.0: A CUISINES Intercomparison Project of Magma Ocean Models,2025arXiv251116142L,,0,0,success
Creation of Viscous Dark Energy by the Hubble Flow: Comparison with SNe Ia Master Sample Binned Data,2025arXiv251116130N,,1,1,success
Type II Cepheids: Period-Luminosity-Metallicity relations for the Population II distance scale,2025arXiv251116118D,,0,0,success
Forecasting the Constraint on the Hu-Sawicki $f(R)$ Modified Gravity in the CSST $3\times2$pt Photometric Survey,2025arXiv251116097Y,,0,0,success
The Fluorescence Camera for the PBR mission,2025arXiv251116212S,,0,0,success
Too Quiet for Comfort: Local Little Red Dots Lack Variability over Decades,2025arXiv251116082B,,4,3,success
Optimization design and analysis for the mechanical test platform of scientific probe module of the Cool Planet Imaging Coronagraph,2025arXiv251116076K,,0,0,success
Analytical Solutions for Planet-Scattering Small Bodies,2025arXiv251116056H,,1,1,success
The PAU Survey: The $i$-band galaxy luminosity function from the present-day to $z = 2$,2025arXiv251116042K,,0,0,success
Formation of Extremely Low-Mass White Dwarfs in Wide Orbits,2025arXiv251115993Z,,0,0,success
Lord of the (sub-)Rings : Mapping the surface reflectance and spin-axis of Ajisai,2025arXiv251116780A,,0,0,success
Cosmological Constraints on the Phenomenological Interacting Dark Energy Model with Fermi Gamma-Ray Bursts and DESI DR2,2025arXiv251116032Z,,1,1,success
JWST observations of cosmic-ray-excited H$_2$ in Barnard 68: spatial variations and constraints on cosmic-ray attenuation,2025arXiv251116003N,,1,0,success
Large gas inflow driven by a matured galactic bar in the early Universe,2025Natur.641..861H,"Huang, Shuo: National Astronomical Observatory of Japan, Mitaka, Tokyo, Japan ; Department of Physics, Graduate School of Science, Nagoya University, Nagoya, Japan ;; Kawabe, Ryohei: National Astronomical Observatory of Japan, Mitaka, Tokyo, Japan ; Department of Astronomy, School of Science, Graduate University for Advanced Studies (SOKENDAI), Mitaka, Tokyo, Japan; Umehata, Hideki: Department of Physics, Graduate School of Science, Nagoya University, Nagoya, Japan ; Institute for Advanced Research, Nagoya University, Nagoya, Japan ;; Kohno, Kotaro: Institute of Astronomy, Graduate School of Science, University of Tokyo, Mitaka, Tokyo, Japan ; Research Center for the Early Universe, Graduate School of Science, University of Tokyo, Bunkyo-ku, Tokyo, Japan ;; Tamura, Yoichi: Department of Physics, Graduate School of Science, Nagoya University, Nagoya, Japan ;; Saito, Toshiki: Faculty of Global Interdisciplinary Science and Innovation, Shizuoka University, Shizuoka, Japan ;",5,4,success
Hidden Metallic Iron in Amorphous Silicate Dust? Insights from Condensation Experiments and Mid-Infrared Spectroscopy,2025arXiv251116217E,,1,0,success
Asteroid phase curve modeling with empirical correction for shape and viewing geometry,2026Icar..44616886O,"Oszkiewicz, Dagmara: Astronomical Observatory Institute, Faculty of Physics and Astronomy, A. Mickiewicz University, Słoneczna 36, 60-286 Poznań, Poland;; Bartczak, Przemysław: Astronomical Observatory Institute, Faculty of Physics and Astronomy, A. Mickiewicz University, Słoneczna 36, 60-286 Poznań, Poland;; Colazo, Milagros: Astronomical Observatory Institute, Faculty of Physics and Astronomy, A. Mickiewicz University, Słoneczna 36, 60-286 Poznań, Poland;; Penttilä, Antti: Department of Physics, University of Helsinki, PO Box 64, FI 00014, Finland;",1,0,success
Constraining interacting dark energy models with black hole superradiance,2025arXiv251116244L,,1,1,success
"Searching for primitive, dark, spectrally red asteroid families in the main belt with Gaia",2025MNRAS.tmp.1951B,"Bhat, Ullas: University of Leicester, School of Physics and Astronomy, University Road, LE1 7RH, Leicester, UK;; Avdellidou, Chrysa: University of Leicester, School of Physics and Astronomy, University Road, LE1 7RH, Leicester, UK;; Delbo, Marco: University of Leicester, School of Physics and Astronomy, University Road, LE1 7RH, Leicester, UK; Université Côte d'Azur, CNRS-Lagrange, Observatoire de la Côte d'Azur, CS 34229 - F 06304 NICE Cedex 4, France; Dyer, Thomas: University of Leicester, School of Physics and Astronomy, University Road, LE1 7RH, Leicester, UK",0,0,success
Collision frequency between dark matter subhaloes within Milky Way-like galaxies,2026NewA..12402501O,"Otaki, Koki: Dipartimento di Fisica, ""Sapienza"" Università di Roma, Piazzale Aldo Moro 5, I-00185, Rome, Italy;; Kazuno, Yudai: Graduate School of Comprehensive Human Sciences, University of Tsukuba, 1-1-1, Tennodai, Tsukuba, 305-8577, Ibaraki, Japan; Mori, Masao: Center for Computational Sciences, University of Tsukuba, 1-1-1, Tennodai, Tsukuba, 305-8577, Ibaraki, Japan",0,0,success
Tracing Early Cosmic Chemical Enrichment: A Uniform XMM-Newton Survey of Metallicity in Galaxy Groups and Clusters,2025arXiv251116448E,,0,0,success
"Aql X-1 from dawn 'til dusk: the early rise, fast state transition and decay of its 2024 outburst",2025arXiv251116437M,,0,0,success
Denoising weak lensing mass maps with diffusion model and generative adversarial network,2025arXiv251116415A,,0,0,success
How Single-Star Guiding affects HST's Pointing Stability,2025arXiv251116411A,,0,0,success
Grain growth in protoplanetary disks in the Upper Scorpius revealed by millimeter-wave spectral indices,2025arXiv251116405B,,0,0,success
WFC3/IR Geometric Distortion - Time Evolution of Linear Terms w.r.t. Gaia DR3,2025arXiv251116392O,,0,0,success
WFC3/UVIS EPER CTE 2009-2025,2025arXiv251116391O,,0,0,success
An observationally based wind model contemporaneous with the radio detections in $τ$ Boötis,2025arXiv251116370E,,0,0,success
Environmental Invariance of the Galaxy Size-Mass Relation,2025arXiv251116332L,,0,0,success
Can Wolf-Rayet stars be the missing ingredient to explain high-z He II ionizing radiation?,2025arXiv251116323G,,0,0,success
Thermal equilibrium curves of accretion disks driven by magnetorotational instability,2025arXiv251116314H,,0,0,success
Absorption effects in the expanding Universe: spectral transmittance functions of intergalactic medium for distant sources,2025arXiv251116291Y,,0,0,success
Accelerating Reionization Constraints: An ANN-Emulator Framework for the SCRIPT Semi-numerical Model,2025arXiv251116256S,,0,0,success
Dynamical simulation of the Interstellar Comet 3I/ATLAS,2025ApJ...995L..13A,"Ahuja, Goldy: Physical Research Laboratory, Ahmedabad, Gujarat-380009, India; Indian Institute of Technology Gandhinagar, Palaj, Gujarat-382355, India; Ganesh, Shashikiran: Physical Research Laboratory, Ahmedabad, Gujarat-380009, India",0,0,success
Constraining the Corona Geometry of Cyg X-1 with Broad Band Spectrum and Polarimetric Analysis Based on Observations in May 2022,2025PASJ..tmp..125Z,"Zhang, Sixuan: Hiroshima Astrophysical Science Center, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan; Graduate School of Advanced Science and Engineering, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan;; Mizuno, Tsunefumi: Hiroshima Astrophysical Science Center, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan; Kawashima, Tomohisa: National Institute of Technology, Ichinoseki College, Takanashi, Hagisho, Ichinoseki, Iwate, 021-8511, Japan;; Done, Chris: Department of Physics, University of Durham, Durham DH1 3LE, UK; Fukazawa, Yasushi: Graduate School of Advanced Science and Engineering, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan; Takahashi, Hiromitsu: Graduate School of Advanced Science and Engineering, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan;; Komine, Ryusei: Center for Computational Sciences, University of Tsukuba, 1-1-1 Tennodai, Tsukuba, Ibaraki 305-8577, Japan; Takebayashi, Koudai: Center for Computational Sciences, University of Tsukuba, 1-1-1 Tennodai, Tsukuba, Ibaraki 305-8577, Japan; Ohsuga, Ken: Center for Computational Sciences, University of Tsukuba, 1-1-1 Tennodai, Tsukuba, Ibaraki 305-8577, Japan",0,0,success
